assetId,domain,assetKind,logicalGroup,source,sourcePath,sourceType,originalFunction,originalRenderer,modernRenderer,productionStatus,shippingStatus,evidenceStatus,rightsStatus,replacementRequired,replacementComplete,humanApproved,runtimeQaPassed,dimensions,format,runtimeConsumer,visualQaStatus,generation,disposition,replacementAssetId,dependencies,blockers,notes
art:ui:cell-bundle-database-item-badge024:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge024.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge024__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE024_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge025:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge025.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge025__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE025_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge026:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge026.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge026__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE026_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge027:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge027.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge027__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE027_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge028:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge028.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge028__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE028_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge029:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge029.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge029__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE029_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge030:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge030.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge030__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE030_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge031:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge031.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge031__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE031_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge032:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge032.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge032__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE032_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge033:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge033.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge033__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE033_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge034:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge034.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge034__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE034_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge035:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge035.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge035__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE035_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge036:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge036.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge036__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE036_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge037:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge037.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge037__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE037_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge038:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge038.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge038__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE038_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge039:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge039.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge039__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE039_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge040:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge040.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge040__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE040_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge041:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge041.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge041__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE041_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge042:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge042.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge042__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE042_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge043:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge043.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge043__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE043_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge044:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge044.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge044__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE044_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge045:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge045.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge045__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE045_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge046:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge046.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge046__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE046_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge047:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge047.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge047__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE047_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge048:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge048.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge048__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE048_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge049:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge049.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge049__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE049_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge050:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge050.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge050__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE050_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge051:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge051.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge051__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE051_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge052:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge052.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge052__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE052_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge053:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge053.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge053__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE053_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge054:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge054.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge054__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE054_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge055:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge055.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge055__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE055_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge056:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge056.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge056__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE056_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-database-item-badge057:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,database/item_badge057.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\database__item_badge057__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_DATABASE_ITEM_BADGE057_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 1 cells; preserve function, rebuild visual language."
